Country,Site,Cluster,Plot,Latitude,Longitude,Depth,pH,Percent_N,Percent_C,Percent_Inorg_C,Percent_Org_C,Am.Ox.Al,Am.Ox.Fe,AmOx.Mn,AmOx.P,Olsen.P,pbi,Caex,Kex,Mgex,Naex,eCEC,Al,Ca,Co,Cr,Cu,Fe,K,Mg,Mn,Na,Ni,P,Pb,S,Zn,As.75,Se.78,Mo.95,Cd.114
Angola,Sanza Pompo,10,1,-7.361311667,15.73790167,Topsoil,4.68,0.08,1.28,0,1.28,1886.660512,1009.33749,18.7329532,-14.43943234,2.44,85.88,0.13,0.105939144,0.104296832,0.024871481,4.220770487,14636.23392,59.09348924,1.448701248,13.92791456,3.138024339,11163.37462,741.4363683,333.2001025,58.38348938,15.92134072,3.303810458,77.6617827,3.866142508,59.97857315,6.125811591,0.615818986,0.309698209,0.147016496,-0.004767639
Angola,Sanza Pompo,16,2,-7.31389,15.76066667,Topsoil,4.62,0.28,4.01,0,4.01,3609.193841,5805.779394,111.7270756,207.5005521,9.72,291.92,0.55,0.267263722,0.356189704,0.037700667,4.334219822,13974.41223,245.0775796,1.781226666,9.645006097,2.985361434,12891.13833,735.7079715,605.8692605,137.0701918,25.73712246,3.982325697,325.0469155,6.877069164,181.0879477,8.881308756,0.831168926,0.593771947,0.214340223,0.027188471
Angola,Mucope,1,1,-16.26941333,14.883505,Topsoil,6.55,0.06,0.67,0,0.67,531.5414691,384.024632,79.05701152,-12.24040497,3.01,20.34,3.49,0.301394965,0.982781539,0.020739508,6.140681093,6747.169979,752.0526336,3.00906989,10.04475626,1.67419137,4698.52607,572.4046078,478.4161782,118.4155298,23.97119163,3.389490646,53.88806589,3.344703593,56.0098447,4.354308373,0.34115485,0.24995543,0.105801936,0.004218304
Angola,Mucope,2,1,-16.24470833,14.88468667,Topsoil,6.35,0.04,0.54,0,0.54,504.1273273,400.3303013,121.6670851,-30.02497858,1.04,21.34,2.92,0.367619855,1.876420946,0.00577142,9.435253562,7493.624261,707.8669054,2.747527288,9.00543409,1.445424085,4748.646191,871.4209021,1103.76091,170.6236638,22.57614922,3.413903313,27.509302,3.396424392,42.30190446,4.396469802,0.331949408,0.235505974,0.058928476,-0.007157436
Angola,Mucope,4,1,-16.196175,14.87335667,Topsoil,6.08,0.04,0.48,0,0.48,614.8378826,634.8055549,74.39125899,-26.17049711,1.16,28.17,6.43,0.267041137,2.800214248,0.017280469,10.55201416,10750.50778,1303.664369,2.602082984,11.68094407,1.875121821,6349.336027,504.1863886,1390.706287,120.2443297,21.65226026,4.444629689,28.96778936,3.918597159,38.21678645,6.37992643,0.325393493,0.267522449,0.044905077,-0.0057612
Angola,Mucope,6,1,-16.24029,14.90458833,Topsoil,6.34,0.04,0.55,0,0.55,560.8437158,244.7722887,73.60446056,-23.52354175,1.92,13.67,1.98,0.143414365,0.359750951,0.012033027,5.361827375,6809.88463,528.1059495,2.328982044,11.32907052,2.217565765,4404.09874,402.6293808,227.9832809,106.8742392,19.06514681,2.674974176,42.38381779,3.327499541,39.97719378,3.195313276,0.189876877,0.283039088,0.109144812,-0.004850262
Angola,Mucope,7,1,-16.225095,14.89889,Topsoil,6.5,0.03,0.39,0,0.39,684.6890099,256.9658387,59.31044066,-14.81594,2.16,18.69,1,0.131293323,0.278085457,0.010181402,3.095151651,9667.855171,305.0697478,2.584385765,12.15345281,1.564912132,4730.061285,354.842241,161.8191901,86.93105016,15.02053799,3.107837744,43.30794078,3.647794588,29.17748907,4.46003799,0.23125932,0.252011197,0.109474172,-0.00270103
Angola,Mucope,9,1,-16.26354667,14.930115,Topsoil,5.81,0.04,0.46,0,0.46,774.1709875,257.2758371,76.52363942,-24.68910631,0.98,20.26,0.82,0.103092566,0.190181846,0.008565136,3.924127341,9652.387386,283.7573027,2.914572683,13.00012279,1.541599772,5167.181014,335.3879595,154.8887528,98.99478119,15.72710719,2.741157096,41.16583426,3.48909666,32.22600406,3.324718319,0.296068786,0.37030081,0.171100742,-0.006714642
Angola,Mucope,12,1,-16.203565,14.92257333,Topsoil,7.13,0.05,0.57,0,0.57,556.7732451,368.3195881,98.38669241,5.888166671,1.74,15.47,3.17,0.127792183,0.325037937,0.022633943,4.279976803,6978.753334,928.9825263,2.752593936,9.043161157,1.734841021,4115.705158,514.1029969,332.4554701,142.9861263,16.97438508,3.027726911,51.07416166,3.125805709,46.15961817,4.493695064,0.206605938,0.357903025,0.115094976,-0.004492478
Angola,Mucope,13,1,-16.268775,14.958435,Topsoil,6.42,0.03,0.51,0,0.51,376.5622354,306.2518833,99.42557111,3.853625725,1.34,13.52,2.48,0.25694083,1.010198282,0.038416495,5.580138184,4651.729121,632.6575425,2.314938523,6.107147771,1.342513844,3008.039135,714.757879,660.9778708,141.561946,33.57487649,2.096889457,32.44745601,3.442661889,49.63430347,3.790410011,0.212302746,0.299269874,0.048606344,-0.008931845
Angola,Mucope,16,1,-16.20006,14.95128667,Topsoil,6.05,0.03,0.43,0,0.43,415.7731841,216.6239107,63.07977794,-4.050660553,0.74,18,1.24,0.131214118,0.370352043,0.013494456,4.587656436,7184.278071,380.1529006,2.913282644,11.87916641,1.959407309,4273.706519,487.1531592,262.2742392,94.12498534,31.69289119,3.131641705,36.18666685,3.614787744,30.9979527,3.360077658,0.198130854,0.264506124,0.109924857,-0.01051625
Angola,Bimbe,1,2,-11.772835,15.87541167,Topsoil,4.83,0.09,1.81,0,1.81,2929.493075,1856.214065,11.39636464,39.3037733,3.64,159.26,0.24,0.097769366,0.113578299,-0.014725285,1.945271424,50578.12318,102.6665498,2.02136367,24.07351544,2.35791568,24151.29146,210.7847487,127.323724,34.84258364,17.28884826,6.221902341,269.6215557,7.935942686,81.5670309,6.408632738,1.65536777,0.630522371,1.179027349,-0.009229488
Angola,Bimbe,2,1,-11.75044833,15.87774167,Topsoil,6.37,0.08,1.32,0,1.32,2164.976588,838.9207278,95.84414991,124.5418354,9,70.12,2.29,0.245435052,1.203991606,-0.026721867,8.274286031,23549.97244,715.9308906,3.366791191,46.00032568,3.356757934,8788.510315,631.768932,342.0982081,130.6231675,22.51789135,9.851733221,260.7553367,15.92453272,61.52030369,14.10875778,0.725197486,0.733229642,0.365673516,-0.006820325
Angola,Bimbe,4,1,-11.70413667,15.88675,Topsoil,5.29,0.04,0.65,0,0.65,3543.086061,2399.138169,141.8581422,16.78986403,0.84,184.28,0.38,0.054600716,0.347597996,-0.029155186,4.925790239,74010.71911,138.6253591,9.583456224,31.04148313,21.71712075,57123.84677,368.8741224,357.4936437,225.8274257,18.1525441,15.33327406,319.9235604,15.81014842,26.50685533,32.07835464,2.333010738,2.600641036,0.15452941,-0.00454869
Angola,Bimbe,5,1,-11.77340167,15.90902167,Topsoil,,0.07,1.14,0,1.14,2001.917736,753.0959948,1.901650998,32.55423213,2.6,72.49,0.07,0.009082557,0.048084794,-0.026456345,-0.140692567,11731.91098,53.35707158,0.836678811,14.19916222,0.97598442,4217.618513,58.91091722,48.39763735,20.28102359,17.86642089,2.399303769,93.84191285,3.052205697,60.74417669,3.720818044,0.164920333,0.195782113,0.371304917,-0.005171426
Angola,Bimbe,7,1,-11.72861167,15.90537,Topsoil,5.24,0.06,1.12,0,1.12,1546.526988,989.2092135,47.24600097,55.50100239,3.8,78.3,0.95,0.116559122,0.540990176,-0.025076026,3.923886343,20714.67746,282.5226157,3.171792536,45.15921481,7.954765844,17373.51703,360.8381231,232.8198441,88.79149966,22.94369962,9.85480326,158.3779523,12.21564836,50.77541308,12.22898308,1.313875764,0.915937539,0.314107525,-0.006135104
Angola,Bimbe,10,1,-11.74299833,15.925165,Topsoil,5.51,0.07,1.24,0,1.24,1618.363809,303.8347867,59.69990832,-72.37992382,2.28,47.22,0.92,0.079903114,0.142011681,0.007509675,3.858389883,19986.4209,399.9938739,1.175157107,8.119394959,2.320128212,4866.724476,118.2465125,123.2048389,104.738399,36.93505833,2.440365664,112.9341462,4.221850466,53.10521441,5.166322834,0.203276528,0.212415433,0.31177689,0.008209421
Angola,Bimbe,11,1,-11.72815,15.92955167,Topsoil,5.49,0.04,0.7,0,0.7,2527.905465,616.8374288,121.8909595,18.59953647,1.22,54.36,0.68,0.061959612,0.348716761,-0.02010708,3.180558001,30152.49724,225.424129,4.765035809,21.96975624,5.782547726,14347.08516,240.5730965,194.5110148,185.4813952,21.29422087,7.063786306,150.4534647,13.83092377,42.61971588,14.76216231,0.853820843,0.999896478,0.115213481,-0.009044986
Angola,Bimbe,12,1,-11.70322333,15.92522667,Topsoil,5.64,0.07,1.23,0,1.23,2160.214428,1372.688097,224.7455479,45.24206459,2.88,61.55,1.17,0.146364959,0.680492794,-0.026382126,3.596464806,20832.88806,361.8501158,5.352979651,68.79233984,6.44066512,30889.56436,538.9120046,319.5272743,343.9358926,28.84532903,8.009536172,235.2126799,14.46750541,56.45138015,31.00284678,1.75706463,1.428489056,0.488025007,0.006562504
Angola,Bimbe,14,1,-11.75424667,15.95240333,Topsoil,5.44,0.12,1.98,0,1.98,2852.74112,2147.107658,551.1602514,41.07368812,2.18,161.37,1.95,0.38841861,1.282595018,-0.028830747,7.234353762,47428.43219,484.698438,19.45611268,134.1105397,16.9649226,41816.51029,833.9208976,928.6799312,638.0206997,26.13403533,23.42414429,256.0174874,16.29888053,81.63001306,32.05315854,2.706012117,1.820867426,0.190018603,-0.004205996
Angola,Bimbe,15,1,-11.72477,15.94343,Topsoil,5.96,0.12,1.83,0,1.83,3892.998311,2974.428933,301.4565605,36.87982712,1.7,129.85,2.92,0.281537951,1.172898578,-0.026270783,10.48239084,52328.28517,719.4014436,14.65051314,80.70837666,8.902532835,45211.39479,1978.840268,2165.829226,433.5683175,28.97885839,16.45637433,207.1395528,14.892366,80.09444667,38.01149764,1.770137272,1.813236965,0.091282806,-0.00621146
Angola,Luimbale,1,1,-12.35919,15.14388333,Topsoil,5.44,0.06,0.94,0,0.94,4043.824724,1414.974084,172.3067571,19.27134661,0.77,225.35,0.89,0.10576895,0.615662713,-0.006651511,5.649316148,65013.65117,244.8958392,6.480053662,25.55403146,8.767928244,49464.42661,498.2428884,358.6211564,245.2164857,25.18529163,6.987938967,206.5654929,14.56816588,48.591821,19.8302573,10.43696837,0.573996532,0.343104497,0.005964794
Angola,Luimbale,2,1,-12.33987333,15.14360333,Topsoil,5.51,0.07,0.95,0,0.95,2185.252834,676.8096328,134.5183794,12.79765074,1.56,73.1,0.8,0.133359792,0.400384997,0.006710299,1.71066898,32964.59667,268.8178619,3.996604575,5.689881286,2.327938402,16365.00279,888.2327366,474.4713395,189.042644,29.28030149,2.352523814,101.6261162,12.12493701,57.75299811,17.84079704,4.305704393,0.553091537,0.181081264,0.005178905
Angola,Luimbale,3,1,-12.31628333,15.15200333,Topsoil,5.39,0.12,1.82,0,1.82,2209.447867,724.1360257,135.9528422,13.53331814,2.46,91.96,2.04,0.208224123,0.638551534,-0.016855373,6.942725244,43432.93694,1493.838568,9.232781947,14.36576735,4.688190378,33553.254,5219.516635,6066.595509,536.1609243,46.68872818,3.395177578,158.3639402,13.61961623,94.51892414,64.30403638,1.360129737,0.813974382,0.018259135,0.02282561
Angola,Luimbale,4,2,-12.30484,15.14741667,Topsoil,5.64,0.12,1.7,0,1.7,3715.696232,1358.93627,376.9402694,48.98772933,1.8,126.83,2.56,0.33906323,0.790514068,-0.010636279,9.582691563,58232.20415,944.2509752,9.283556871,7.478079024,9.446779348,23765.53104,2841.161494,2732.151886,548.7733635,34.47722265,4.157962134,177.1799957,27.71264718,103.7934937,46.69473945,3.464362397,0.941033929,0.203291286,0.020775776
Angola,Luimbale,5,1,-12.3554,15.16175667,Topsoil,5.19,0.06,0.98,0,0.98,1579.651497,1654.376151,74.84446164,14.23106477,1.52,79.92,0.24,0.104807622,0.117604371,-0.009682731,3.131003479,17717.88475,221.6476223,2.181225849,5.994712508,1.885859081,11251.87029,849.250166,625.6509289,143.4039838,35.83737816,2.912237762,50.07299793,21.48306614,43.49900524,24.08033048,1.478425324,1.568431174,0.441997592,0.012639406
Angola,Luimbale,6,1,-12.34284,15.17547833,Topsoil,5.55,0.11,1.76,0,1.76,3322.581343,937.5593287,243.3465732,21.88091544,1.86,129.08,1.72,0.197363006,1.002093491,0.016157072,3.578236331,59299.60443,457.8270079,6.732518049,33.73190384,7.4514626,32107.37485,309.5275032,353.9436926,281.3205367,28.94842001,8.44534874,219.2371729,9.706967585,90.51414173,12.55598424,1.339623469,0.524717159,0.39787416,0.011422097
Angola,Luimbale,8,1,-12.297935,15.17505,Topsoil,5.42,0.07,1.05,0,1.05,1929.94145,562.9979201,166.3665155,8.854709647,1.63,78.92,1.02,0.152249074,0.553107443,-0.023595711,4.151631778,40166.24132,308.9770529,3.606704251,9.118021093,2.563021534,12686.51428,720.4258464,319.5666299,192.1645316,32.34285363,3.490780681,145.9108036,9.855386599,61.13348028,13.00629433,1.896265292,0.568300611,0.242517127,0.008115098
Angola,Luimbale,10,1,-12.345895,15.19027833,Topsoil,5.16,0.05,0.73,0,0.73,3429.198108,1123.624194,141.9633196,13.98093071,0.94,201.57,0.64,0.196054401,0.622773089,-0.009001061,0.182382131,92662.57173,220.0305747,9.238900508,24.17697979,8.469219519,25788.62627,971.575035,499.3262686,182.39881,50.94343826,45.75443513,162.0143227,13.95473452,47.11513902,32.35368032,2.282710786,0.908161841,0.218562407,0.002196922
Angola,Luimbale,12,1,-12.295335,15.19546833,Topsoil,5.58,0.07,1.05,0,1.05,2044.525772,743.4741781,225.2853648,9.806049061,1.06,105.37,1.41,0.132220152,0.629681254,-0.019203861,2.632751485,42247.49355,387.8248693,6.198815906,8.323660361,2.809777167,20014.8291,1606.274671,1342.817724,309.4173489,24.21010479,3.352647368,128.0499386,10.61843457,62.05426656,23.13674184,3.277526963,0.706384628,0.106101162,0.007537823
Angola,Luimbale,13,1,-12.357305,15.21692167,Topsoil,5.28,0.08,1.38,0,1.38,1716.607689,917.8100152,204.7006543,14.8261755,2.34,94.48,0.47,0.282528691,0.512860868,0.013739371,4.983155931,25874.43058,264.30369,5.11082193,14.70422654,1.331642061,18324.2423,1717.20041,1408.406999,330.8480811,22.34585594,3.088869625,87.61246532,19.34911476,50.0617133,24.74218317,1.745338779,1.385379183,0.114882382,0.012196386
Angola,Luimbale,14,1,-12.32752333,15.22182667,Topsoil,5.29,0.06,0.93,0,0.93,1790.812532,645.0017852,147.6002813,13.08419513,1.54,112.53,0.53,0.127461698,0.574361748,0.001990822,-0.066040472,46986.90372,167.2619261,6.140833792,14.64806498,3.806366103,18763.32414,390.7743445,295.7615138,207.4669289,13.25278518,6.68367828,159.4879248,11.04851392,56.41063889,19.58251661,1.633834184,0.821081429,0.269021681,0.006127354
Angola,Luimbale,15,1,-12.31476833,15.21382333,Topsoil,5.4,0.06,0.96,0,0.96,1824.413166,566.9543001,136.0790901,15.74180365,1.63,91.06,1.05,0.109840906,0.660831164,0.001349183,1.873718038,43717.82305,267.1174888,4.25162817,41.74891838,6.142029142,29014.50464,262.0382497,254.7033634,200.3574292,11.79866961,6.724995852,166.4939751,8.169690146,55.81492241,14.56590396,1.749476599,0.596297281,0.355222501,0.005957705
Zimbambwe,Gambisa,5,1,-18.137,29.4347,Topsoil,4.91,0.1,1.11,0,1.11,748.8002623,1634.609997,286.1128714,14.33453845,1.66,67.5,0.64,0.223280637,0.860636958,0.016733077,-0.525602291,14978.47091,228.2205641,21.45732747,69.87694539,17.87716907,48320.80352,1612.40033,434.989634,468.6810002,35.52439028,28.71241712,215.054375,26.14638246,70.05173251,34.66688863,8.819994866,0.933780608,0.534698868,0.017889447
Zimbambwe,Gambisa,9,1,-18.1381,29.4551,Topsoil,6.03,0.11,1.07,0,1.07,1065.781845,2905.232351,731.9996154,16.52778148,1.02,58.5,4.98,0.302044882,3.41017215,0.031324384,3.98486356,19263.82017,1056.26735,19.27388748,60.00843133,25.68541382,37559.58778,2373.562901,1634.963387,896.5933634,45.16459943,35.43629382,151.4200826,19.83277463,74.8838074,47.39257472,9.922514752,1.14278519,0.381061452,0.051210317
Zimbambwe,Gambisa,11,1,-18.0962,29.4588,Topsoil,6.51,0.07,0.83,0,0.83,737.8400405,1657.715974,397.166121,1.55959719,1.08,41.98,3.83,0.523460002,4.367731251,0.091971524,11.1774242,20048.12159,867.7319328,19.58475097,47.09432914,20.85007639,29298.83678,3182.966494,2269.971879,514.9835205,65.86104373,27.62115587,80.99894926,13.62699123,60.90282809,26.50520978,5.6216943,0.729503948,0.155827938,0.022492391
Botswana,Paje,2,1,-21.7779,26.4554,Topsoil,6.97,0.09,1.21,0,1.2,1259.492088,864.1087008,147.5518798,-6.387437293,1.98,61.32,16.55,0.864881104,5.298507663,0.009450461,30.46651355,21143.19162,4037.711055,6.234455825,56.70366684,21.16099822,18217.53199,3446.101454,4207.413371,216.0210507,33.48474111,20.57142953,41.22953673,3.612162794,93.23768339,19.25045724,0.475788835,0.346889338,0.070502901,0.02498564
Botswana,Paje,3,1,-21.7522,26.4592,Topsoil,7.94,0.08,1.25,0.2,1.04,1538.103852,950.8884331,173.0522838,10.84426667,2.14,97.72,24.54,0.800830542,6.807444518,0.064508129,41.03122404,24383.10401,11325.53884,7.957922813,60.37725435,21.02466176,20250.35413,2766.184681,6506.841918,279.5257711,57.26309722,21.38142555,52.29565006,4.221817973,103.7089091,22.58239884,0.574164853,0.423227956,0.114934282,0.033985998
Botswana,Paje,4,1,-21.7213,26.457,Topsoil,6.6,0.04,0.54,0,0.54,649.8854915,593.993267,48.21760164,-6.636149973,2.34,16.72,2.67,0.279593358,1.59814332,0.016087847,5.718925535,7210.09787,655.9843498,3.167650727,26.61813022,5.376880123,6491.873849,577.4869567,683.8542126,74.90202612,28.55458399,7.165399551,38.41263532,1.87528736,42.3977285,5.11459505,0.149227679,0.181698252,0.055168397,0.007831995
Botswana,Paje,5,1,-21.7919,26.4815,Topsoil,7.97,0.12,1.6,0.3,1.35,2562.42488,1788.116186,252.6841696,60.4637308,2.22,116.3,27.97,0.582860199,3.411439903,-0.031776035,35.86236396,26334.30193,14334.33083,12.90550638,59.3307244,34.33048192,27582.25717,2553.014326,9372.068448,455.7159968,274.5672106,27.62127732,108.37135,2.801716511,142.4671967,25.53748024,0.486388308,0.506900642,0.06147683,0.037284029
Botswana,Paje,6,1,-21.7771,26.4829,Topsoil,7.55,0.07,0.96,0,0.93,869.3955349,635.2352796,115.215995,-1.232764883,2.56,48.34,8.91,0.356224551,4.933800865,-0.066049068,10.20347226,11849.80787,2966.26971,4.458188502,31.14027685,11.98906539,10535.28673,1699.003041,4097.593824,172.758635,49.20176693,12.77090761,46.64921157,2.477956826,78.95849358,11.92431739,0.260531057,0.255660452,0.054654908,0.021697166
Botswana,Paje,7,1,-21.7559,26.4813,Topsoil,7.93,0.09,1.23,0.2,1.05,1679.381867,1164.750713,197.220976,-0.082603613,1.82,100.46,26.21,0.426712471,5.311459666,-0.048519002,35.73358445,27286.73772,10382.47736,9.915497176,75.7421982,26.02296071,24309.95254,3227.251173,9097.936287,340.359889,76.52309373,29.58062062,45.58114512,3.367231977,103.7462844,25.72303517,0.631914945,0.451951242,0.064761144,0.037363617
Botswana,Paje,8,1,-21.7275,26.4797,Topsoil,7.87,0.05,0.69,0,0.68,726.1385051,598.8940533,104.4843372,-4.326413853,1.97,34.27,7.87,0.385987318,3.133752345,-0.079469978,10.36768072,8905.186221,2243.22969,4.427159772,32.65269377,7.66530896,8895.16889,1015.10656,2305.342136,154.3391668,81.76102362,9.767894588,37.8419762,1.734273301,54.01996407,9.63829266,0.196410294,0.206635963,0.073943658,0.016091009
Botswana,Paje,10,1,-21.7756,26.5008,Topsoil,7.62,0.09,1,0,0.99,838.3289768,654.2090793,80.36950933,7.072131435,1.88,40.06,6.77,0.54717538,2.738092216,-0.071110683,8.200721233,10473.03483,1772.885962,3.875830937,29.02600905,10.37715735,9176.387481,1910.3919,9425.305944,125.9688731,36.75262331,11.60677363,47.38497286,2.558338872,88.04178026,11.63868315,0.209888298,0.229976356,0.057089763,0.017003148
Botswana,Paje,12,1,-21.7232,26.4957,Topsoil,6.64,0.03,0.44,0,0.44,558.9621144,467.1205632,32.23714301,-10.67159134,1.08,15.24,1.99,0.14198398,1.055051261,-0.063780335,-5.410565205,5632.336243,479.5435231,1.824173053,17.40392871,3.27427752,4750.953014,508.6218495,516.8985615,56.92832436,21.05131104,5.411039779,31.12230643,1.241724499,27.51750766,4.979943407,0.169165482,0.156609451,0.050811327,0.005024491
Botswana,Paje,13,1,-21.7908,26.5175,Topsoil,6.8,0.09,1.33,0,1.33,1825.81074,1380.21033,297.5470913,-17.37207041,2.44,74.69,8.88,0.971290307,13.24087004,-0.029993402,28.28193566,30114.68187,2340.590803,10.42046692,75.54474548,33.14504008,26362.25605,5934.361685,14743.20875,452.6505799,54.13935971,31.57172808,47.02540706,5.345000014,73.54453959,36.54245145,0.275997189,0.570339711,0.04470152,0.03622028
Botswana,Paje,14,1,-21.7707,26.526,Topsoil,8.07,0.12,1.39,0.1,1.25,646.2769326,562.1339658,71.97532335,44.05854646,3.32,72.62,7.5,0.304617382,1.567916981,-0.031674499,9.730798531,8350.777969,4500.793491,2.953367463,21.5457972,9.239804483,7145.853336,934.2259572,15620.20389,133.4796538,53.59093436,8.4205006,112.4008188,1.595774114,139.2566436,10.21963012,0.102984399,0.239095953,0.05955618,0.017131761
Botswana,Paje,16,1,-21.731,26.5229,Topsoil,7.27,0.05,0.55,0,0.55,773.3247715,517.1083705,40.21744359,-6.320793453,1.74,17.92,2.79,0.545396141,3.098369242,0.147606677,5.090878155,6423.487852,728.2019937,2.223854791,17.68574753,2.869612086,5456.671215,1231.928212,1801.58935,69.06256274,39.76645563,6.06865493,39.7182877,1.749389352,49.88661104,7.31186253,0.240122782,0.178479733,0.062418264,0.008634711
Botswana,Gumare,1,1,-19.4157,22.0154,Topsoil,5.23,0.02,0.31,0,0.31,236.1427886,176.3798534,7.260864153,-9.232528423,1.2,9.24,0.19,0.075189307,0.203171485,-0.043197734,-5.924777627,1575.807966,144.5453839,0.427310476,1.852438722,1.087570646,1067.983424,152.0312008,176.428214,14.28286588,17.15720587,0.794217807,21.90485979,1.218253194,20.35186172,1.504118905,-0.088328838,0.002368777,0.016490796,0.005627402
Botswana,Gumare,3,1,-19.3805,22.0165,Topsoil,5.55,0.03,0.35,0,0.35,454.8961445,352.7002413,24.15813364,-3.750113383,0.86,13.81,1.94,0.201635779,0.996225914,-0.065428194,2.272735538,4847.134639,528.629258,1.488662347,6.164411078,1.37518318,3251.035474,530.1621545,621.8963686,45.16662678,27.24819438,2.560528893,25.78575432,2.007340655,39.16582145,3.835958695,-0.012309939,0.084409176,0.069712442,0.001518197
Botswana,Gumare,4,1,-19.3495,22.0128,Topsoil,7.09,0.08,0.98,0,0.98,495.2366064,300.8707759,55.38169752,16.97371511,3.64,24.4,7.32,0.311730458,1.459985915,-0.080491342,-1.460478085,5613.883859,1847.66598,1.590740827,6.683790074,2.337948734,3635.374995,918.7417043,1223.536905,89.38661674,21.77403991,3.168048676,60.26461384,1.847724115,80.69235163,6.856063084,-0.0029248,0.093004683,0.051504885,0.005666204
Botswana,Gumare,6,1,-19.3952,22.039,Topsoil,6.21,0.03,0.29,0,0.29,443.3142138,305.8889796,29.2037759,-13.05933795,0.8,11.66,2.08,0.125229122,0.977152778,-0.089832365,-1.442383905,4136.044223,483.5305683,1.30953146,4.916816643,0.88389821,2644.545585,445.2564509,561.6737209,48.57308432,13.11715094,2.025476085,16.56216453,1.531830832,24.68966204,3.122484675,5.69E-05,0.057511916,0.070753944,-0.000509911
Botswana,Gumare,7,1,-19.3695,22.0389,Topsoil,5.59,0.02,0.28,0,0.28,376.3188334,254.3584903,6.739491443,-3.657771263,0.74,12.25,0.27,0.030798223,0.243073901,-0.073634008,-6.842828026,2193.422819,152.0330652,0.747820506,2.478925245,0.685223201,1420.279744,209.8650591,225.1949296,17.51577571,18.31497326,1.069009347,15.66820781,1.192519282,17.40973714,1.711812481,-0.144783273,0.017648849,0.052299857,-0.00318249
Botswana,Gumare,8,1,-19.341,22.0368,Topsoil,6.02,0.04,0.4,0,0.4,564.5329426,391.8812627,25.97317163,-6.839234643,0.84,13.41,1.62,0.126479656,0.949009911,-0.070187999,4.805291706,4736.055409,501.5288423,1.523487469,5.493947062,1.178799519,3114.229792,399.2618548,551.2030293,45.85738208,21.07661038,2.479256643,21.31028776,1.704459674,27.90222405,3.637311976,-0.026465427,0.064631201,0.075999812,-0.000609026
Botswana,Gumare,14,1,-19.3945,22.0855,Topsoil,5.14,0.02,0.23,0,0.23,412.4444329,311.933697,5.602498693,-13.96419178,0.5,15.59,0.47,0.085766976,0.717366812,-0.050426366,-0.659241307,3825.964894,169.6496231,1.020123658,4.091739753,0.781018189,2173.275138,290.3453973,412.6309839,16.59376391,19.34386979,1.523233926,16.38154101,1.496682551,17.44972734,2.31869399,-0.109125546,0.045093928,0.116713118,-0.004120761
Botswana,Shoshong,1,1,-23.07418667,-23.07418667,Topsoil,6.5,0.04,0.49,0,0.49,702.6726556,677.7867004,115.3750939,-7.678771553,1.06,27.3,3.93,0.469658036,1.931585924,-0.040460355,0.094516797,12649.59091,853.5546415,4.988398347,58.91459397,7.213158476,14726.99737,1821.336862,1219.811253,180.2021724,32.67113203,13.79332812,55.04377965,5.729701136,45.54864252,11.70137612,1.389112191,0.313866881,0.248586458,0.008619045
Botswana,Shoshong,2,1,-23.059075,-23.059075,Topsoil,6.45,0.03,0.41,0,0.41,688.6975255,588.0189229,95.7576769,-3.020485926,0.98,24.4,2.17,0.471424957,2.495842699,-0.028539684,-3.381536358,10799.68486,532.9334857,4.477794623,76.25072406,8.288866926,13990.33209,1663.738318,1343.07523,157.1038231,50.32189433,12.79327186,60.06740286,7.084652883,50.29899693,10.09929523,1.075150209,0.521002091,0.345598301,0.008623826
Botswana,Shoshong,3,1,-23.0258,-23.0258,Topsoil,5.02,0.04,0.42,0,0.42,1174.614727,1004.899072,95.3067137,26.91503018,3.08,35.58,1.39,0.56610249,1.282751551,-0.053423102,1.049123761,20901.17196,338.4359712,5.612346101,71.69263749,12.82837275,17038.50577,1791.058556,869.7893715,171.6877715,54.11446859,15.10270096,85.42862156,9.205503489,43.42763332,13.80135056,0.716488086,0.686680287,0.105482954,0.007774235
Botswana,Shoshong,4,1,-23.00548833,-23.00548833,Topsoil,5.28,0.03,0.37,0,0.37,742.2406233,630.3112366,95.4455379,3.406738205,1.24,22.13,0.78,0.248707496,0.594293926,-0.064082345,-1.30774698,11580.16526,282.7575582,4.147424358,34.52760439,5.834174414,10339.867,1146.254442,491.882745,153.2593283,67.57665003,8.067751753,72.98828282,9.993525384,34.50482232,8.620228933,0.751805228,0.896151275,0.085473153,0.004148091
Botswana,Shoshong,6,1,-23.05778833,-23.05778833,Topsoil,5.28,0.03,0.38,0,0.38,745.6399224,691.6977549,77.015756,3.683638619,1.56,29.55,1.09,0.393572911,0.930846067,-0.071812477,-4.983365511,11864.08305,282.9592291,4.519038623,49.88620073,7.579645138,11411.21581,1094.547728,580.4697141,140.0870517,45.01863497,10.42520785,43.86218977,5.826851501,26.1909165,8.862727837,0.416461787,0.426603929,0.146246858,0.002135462
Botswana,Shoshong,9,1,-23.07066833,-23.07066833,Topsoil,8.02,0.09,0.99,0,0.97,1761.409001,1049.303742,188.9350721,-0.306222905,1.44,97.41,17.28,0.71322384,9.306186483,0.029918185,33.45944941,33804.40388,4524.41695,9.040812623,78.01189849,21.41021724,26728.26556,5350.529698,8258.988205,290.6316106,101.8408133,28.35601063,55.0690369,10.74940435,113.7872348,29.05960137,1.962613058,0.591431443,0.0967385,0.014059054
