Lat,Lon,C,Red,Green,Blue,NIR,NDVI,EVI,SAVI,RVI,Precipitation,Minimum Temp.,Maximum Temp.,DEM,Aspect,Slope,TWI,Category
-31.30136111,27.6755,1.3,10320.077,8774.586,7910.198,12656.16,0.1,0.395,0.151,1.228,28.9,8.0,23.0,1285.662,1.01,3.618,7.82,1.0-2.0
-31.398,25.47947222,0.5,10235.577,8830.606,7862.234,12243.114,0.091,0.391,0.136,1.203,21.8,9.0,27.0,1194.589,-3.054,0.717,7.223,<= 0.5
-28.20555556,32.50416667,5.3,8927.887,8264.479,7368.344,14075.412,0.224,1.047,0.335,1.579,60.1,17.0,26.0,9.926,-0.504,0.827,2.321,> 4.0
-27.99447222,25.86383333,0.2,11985.481,9900.906,8323.772,15372.947,0.124,0.4,0.186,1.306,17.7,7.0,26.0,1272.173,2.533,0.999,6.708,<= 0.5
-34.76319444,20.00422222,2.5,8481.364,7941.903,7348.173,11615.791,0.156,1.072,0.234,1.37,72.2,10.0,18.0,7.567,-2.522,1.414,0.148,2.0-3.0
-29.41041667,31.28002778,5.6,9592.035,8804.099,7883.198,13737.165,0.176,0.874,0.264,1.45,72.5,20.0,30.0,72.666,-0.51,4.153,3.803,> 4.0
-23.48847222,29.53241667,0.6,10480.174,8845.492,7957.655,12718.431,0.096,0.377,0.144,1.221,9.5,9.0,25.0,1077.978,-2.478,1.306,5.677,0.5-1.0
-28.29555556,24.96016667,1.2,11379.076,9705.192,8675.41,12962.093,0.065,0.247,0.097,1.139,68.8,14.0,30.0,1185.651,1.54,0.24,8.487,1.0-2.0
-27.73652778,25.62844444,0.5,12191.863,10049.461,8373.434,15366.525,0.116,0.335,0.174,1.269,16.6,8.0,25.0,1242.902,-2.793,0.52,7.683,<= 0.5
-31.97552778,25.16983333,1.4,10124.194,8888.737,7924.463,12958.884,0.124,0.551,0.185,1.3,51.0,11.0,27.0,1164.374,-1.69,0.747,7.136,1.0-2.0
-31.03769444,26.14888889,2.3,9739.201,8480.648,7552.789,12425.556,0.121,0.49,0.181,1.283,21.2,8.0,26.0,1530.864,-1.272,1.045,6.789,2.0-3.0
-29.17836111,27.02216667,0.5,10399.32,9178.434,8234.159,13250.042,0.12,0.544,0.18,1.28,4.0,1.0,20.0,1599.294,1.279,3.951,7.33,<= 0.5
-33.77797222,25.46736111,1.5,9563.476,8540.423,7674.246,12542.937,0.135,0.672,0.203,1.316,13.1,8.0,21.0,39.976,2.207,6.788,4.388,1.0-2.0
-25.67775,30.13436111,2.7,9602.989,8455.236,7637.94,12727.331,0.14,0.652,0.21,1.349,22.7,7.0,22.0,1702.559,-1.418,3.982,7.33,2.0-3.0
-34.09211111,24.66575,1.3,8254.343,7693.684,7019.265,11807.82,0.177,1.046,0.266,1.432,24.7,9.0,19.0,124.955,0.902,7.753,2.525,1.0-2.0
-27.66769444,26.56138889,0.1,14479.127,10958.062,8591.311,17458.58,0.094,0.204,0.141,1.213,18.3,8.0,26.0,1289.966,-0.123,1.127,6.418,<= 0.5
-26.34313889,29.15894444,0.6,10517.57,9251.473,8080.051,14396.034,0.158,0.67,0.237,1.405,38.0,13.0,26.0,1612.619,1.94,0.386,8.284,0.5-1.0
-31.90872222,25.41341667,1.5,8694.472,8231.519,7381.55,16380.892,0.301,1.458,0.451,1.911,4.6,2.0,18.0,990.712,-2.532,0.371,7.843,1.0-2.0
-23.84713889,29.10383333,0.4,11736.371,9667.73,8387.296,14233.985,0.096,0.298,0.144,1.217,12.3,9.0,24.0,1332.89,-0.206,4.034,6.978,<= 0.5
-31.25144444,29.59255556,3.7,9129.417,8239.424,7374.799,12721.187,0.163,0.757,0.244,1.402,29.0,12.0,24.0,638.532,2.368,3.256,8.609,3.0-4.0
-26.39744444,29.10233333,1.2,9739.796,8952.208,7881.164,16168.477,0.234,1.065,0.351,1.754,38.1,13.0,27.0,1612.66,-0.78,4.354,6.403,1.0-2.0
-29.79558333,26.40430556,1.0,9808.348,8466.672,7575.317,12014.284,0.1,0.403,0.15,1.229,58.9,13.0,29.0,1569.347,-0.77,3.189,10.398,0.5-1.0
-23.41688889,28.92447222,0.2,11829.369,9449.466,8218.554,14313.679,0.094,0.266,0.142,1.212,3.4,6.0,23.0,1010.396,-0.151,0.711,7.067,<= 0.5
-29.98075,18.37855556,0.2,13954.975,10544.787,8481.41,15476.672,0.052,0.108,0.078,1.109,33.4,10.0,22.0,955.751,-0.771,3.791,7.138,<= 0.5
-32.27738889,25.78391667,0.7,9454.486,8359.082,7443.642,12766.526,0.147,0.659,0.22,1.366,58.0,12.0,27.0,843.114,1.078,7.096,6.683,0.5-1.0
-27.85186111,26.71002778,0.1,12032.722,9784.793,8128.949,15075.313,0.112,0.316,0.169,1.261,52.8,7.0,23.0,1334.205,1.427,0.175,8.927,<= 0.5
-23.58691667,31.45205556,1.4,10494.365,9233.295,8469.685,12021.125,0.068,0.333,0.101,1.147,5.1,13.0,29.0,295.887,0.286,3.878,5.785,1.0-2.0
-33.23291667,19.53419444,0.4,11603.102,9718.205,8339.835,14265.07,0.105,0.365,0.157,1.247,74.3,3.0,14.0,1049.879,0.027,1.141,6.177,<= 0.5
-23.44386111,29.27091667,0.9,10148.62,8811.303,8041.397,12094.947,0.088,0.416,0.131,1.198,4.1,6.0,22.0,1109.166,-1.146,3.216,9.613,0.5-1.0
-31.95363889,26.01461111,0.8,11063.177,9098.453,7992.121,12877.31,0.076,0.252,0.115,1.169,63.1,11.0,27.0,1130.878,0.881,1.029,6.523,0.5-1.0
-31.51294444,25.58041667,1.0,8940.331,8439.334,7464.524,16563.273,0.289,1.328,0.433,1.884,22.9,9.0,27.0,1148.08,0.979,0.995,6.613,0.5-1.0
-31.74308333,19.73425,0.4,12293.712,10344.972,8647.854,12969.822,0.027,0.082,0.041,1.056,25.0,6.0,19.0,647.648,0.812,3.254,8.652,<= 0.5
-34.62877778,20.13325,0.6,11607.859,9926.049,8549.462,14546.651,0.113,0.373,0.169,1.255,65.9,10.0,18.0,9.319,1.49,0.2,3.793,0.5-1.0
-30.55286111,17.64233333,0.3,13410.769,10888.649,9077.781,15081.386,0.059,0.155,0.088,1.125,30.1,12.0,24.0,123.532,1.473,4.688,1.125,<= 0.5
-30.28358333,27.25805556,1.9,9974.426,8755.538,7941.381,12333.481,0.105,0.494,0.158,1.239,70.2,13.0,29.0,1535.854,-0.519,3.725,7.751,1.0-2.0
-25.61694444,31.66883333,1.4,9017.318,8575.351,7611.077,14931.417,0.242,1.238,0.363,1.667,16.8,10.0,26.0,234.68,1.507,3.836,5.643,1.0-2.0
-31.87186111,24.66236111,0.6,9968.373,8715.431,7791.841,11231.235,0.06,0.262,0.09,1.128,50.6,9.0,25.0,1535.091,-1.216,6.522,8.75,0.5-1.0
-30.21863889,26.96716667,0.3,11832.66,9621.831,8117.806,14670.766,0.107,0.294,0.161,1.241,70.0,13.0,28.0,1585.308,-1.259,4.317,6.496,<= 0.5
-31.86222222,27.80441667,0.7,11233.247,9327.957,8176.392,13592.434,0.096,0.311,0.144,1.214,21.4,10.0,23.0,1062.489,-2.357,9.72,8.154,0.5-1.0
-31.45205556,27.78608333,1.9,11450.866,9397.46,8321.847,14910.007,0.132,0.417,0.198,1.306,25.7,7.0,22.0,1500.699,3.02,7.215,7.012,1.0-2.0
-30.75108333,21.00969444,0.2,14468.615,11483.051,9278.938,15621.058,0.038,0.089,0.058,1.08,15.3,3.0,19.0,1026.703,-0.863,0.629,7.253,<= 0.5
-33.77030556,25.13383333,1.7,9373.941,8549.484,7542.264,14179.074,0.205,0.916,0.307,1.523,14.9,7.0,20.0,346.568,-2.924,26.338,4.936,1.0-2.0
-32.57613889,28.309,2.2,9250.254,8336.774,7416.479,13460.775,0.186,0.8,0.278,1.459,60.4,10.0,21.0,286.894,2.032,3.937,5.644,2.0-3.0
-31.92663889,23.03908333,0.3,11693.716,9758.757,8408.406,13916.971,0.088,0.299,0.133,1.198,5.7,2.0,17.0,1080.725,1.347,1.023,6.491,<= 0.5
-32.28855556,25.52183333,3.0,10171.723,8850.01,7796.586,13942.651,0.157,0.616,0.235,1.389,5.9,1.0,16.0,1509.133,-1.63,48.65,4.217,2.0-3.0
-34.15880556,20.86088889,1.3,11979.776,10085.019,8429.627,13976.522,0.078,0.242,0.117,1.174,44.1,7.0,19.0,146.285,-2.477,9.984,5.446,1.0-2.0
-23.3765,30.18977778,0.4,11057.323,9582.547,8477.687,13974.102,0.116,0.464,0.175,1.278,14.2,14.0,28.0,657.253,-1.729,3.334,8.123,<= 0.5
-30.84730556,29.58836111,4.8,10387.459,8896.414,7804.668,12928.027,0.109,0.395,0.163,1.247,28.5,9.0,22.0,1071.94,0.313,4.648,4.232,> 4.0
-32.60155556,25.70925,1.4,10550.624,8931.182,7783.765,13482.469,0.123,0.432,0.185,1.289,20.9,14.0,29.0,799.096,-1.354,7.227,6.361,1.0-2.0
-24.02577778,30.31586111,0.7,10096.917,8912.591,7967.251,13725.931,0.152,0.651,0.228,1.376,8.5,12.0,28.0,644.253,-1.537,3.887,6.547,0.5-1.0
-24.38205556,29.48083333,1.5,9617.485,8646.937,7879.336,12646.296,0.135,0.682,0.202,1.327,3.8,6.0,23.0,954.116,1.636,3.459,7.974,1.0-2.0
-25.38016667,31.83855556,1.6,9530.759,8662.046,7713.21,12847.181,0.144,0.705,0.216,1.358,10.7,14.0,28.0,179.903,-2.581,1.451,3.078,1.0-2.0
-28.89972222,23.76366667,0.2,12634.903,10414.146,9006.639,14626.99,0.074,0.232,0.111,1.162,35.7,8.0,24.0,1084.257,1.598,0.976,6.597,<= 0.5
-32.84363889,19.44694444,2.0,10007.18,8793.06,7888.082,11398.116,0.065,0.29,0.098,1.139,69.8,3.0,14.0,956.679,2.941,7.746,4.642,1.0-2.0
-32.64177778,26.66827778,0.7,8987.285,8348.836,7558.583,13984.176,0.218,1.19,0.327,1.569,12.5,6.0,22.0,518.559,-2.715,0.298,7.432,0.5-1.0
-32.34219444,22.87736111,0.2,11706.28,9605.225,8270.388,12938.306,0.05,0.146,0.075,1.106,6.7,4.0,18.0,938.896,1.452,1.329,5.443,<= 0.5
-33.03672222,18.89177778,0.6,11840.167,9789.646,8408.704,13725.026,0.077,0.277,0.116,1.18,127.8,8.0,18.0,87.234,1.299,6.529,5.864,0.5-1.0
-28.05083333,25.20397222,0.1,10874.401,9215.723,7976.533,13204.5,0.097,0.322,0.145,1.216,67.5,13.0,30.0,1225.235,-0.746,0.317,8.226,<= 0.5
-29.19363889,30.48694444,1.7,10369.823,8869.593,7817.169,14463.552,0.16,0.641,0.241,1.439,132.5,15.0,25.0,984.953,-1.166,7.461,6.017,1.0-2.0
-25.69855556,30.23511111,3.5,9450.14,8377.263,7651.482,11975.354,0.118,0.566,0.177,1.279,26.9,8.0,23.0,1635.469,-1.591,3.692,7.888,3.0-4.0
-31.40408333,25.24736111,1.0,11030.659,9223.527,8099.676,13172.248,0.089,0.313,0.134,1.199,19.4,8.0,26.0,1229.716,2.292,1.402,5.344,0.5-1.0
-29.89777778,30.29027778,4.0,9504.051,8701.584,7463.654,15364.056,0.235,0.973,0.352,1.65,132.3,16.0,26.0,886.561,-1.348,3.438,7.971,3.0-4.0
-31.88527778,24.81094444,1.3,10425.17,8948.13,7859.74,12436.837,0.089,0.35,0.133,1.199,51.0,9.0,26.0,1416.375,-0.362,3.173,10.719,1.0-2.0
-28.14163889,24.03930556,1.0,10363.213,9069.779,8245.068,12140.495,0.079,0.375,0.119,1.173,40.0,6.0,22.0,1378.683,2.983,0.145,9.153,0.5-1.0
-25.63694444,28.29444444,1.7,9028.861,8388.202,7616.987,13178.928,0.184,1.059,0.276,1.472,125.5,16.0,29.0,1244.589,1.384,1.039,6.596,1.0-2.0
-29.68313889,31.03488889,1.8,9790.628,8811.186,7906.339,12943.442,0.136,0.63,0.203,1.331,71.4,21.0,30.0,61.472,-2.462,6.517,5.515,1.0-2.0
-23.40841667,28.41455556,0.5,10159.656,8871.001,8083.336,11967.678,0.082,0.389,0.123,1.185,3.5,6.0,23.0,984.747,0.852,1.072,6.285,<= 0.5
-24.008,28.40055556,0.6,10369.18,9038.138,7908.881,13826.089,0.143,0.526,0.214,1.343,3.4,5.0,21.0,1197.682,-1.967,4.626,4.647,0.5-1.0
-31.07777778,26.69577778,2.7,9522.352,8543.426,7687.949,12611.009,0.139,0.649,0.208,1.329,42.3,3.0,18.0,1821.246,2.629,12.644,10.06,2.0-3.0
-31.75655556,25.22944444,0.6,11064.266,9157.067,7954.709,12790.926,0.072,0.228,0.109,1.159,45.6,11.0,28.0,1114.542,2.813,0.943,6.695,0.5-1.0
-31.84377778,25.46869444,0.7,11427.517,9458.44,8197.392,13283.443,0.076,0.237,0.114,1.166,49.2,12.0,28.0,1050.107,0.816,1.54,3.468,0.5-1.0
-31.87686111,19.75036111,0.3,9938.519,8561.264,7550.497,11591.51,0.078,0.309,0.116,1.169,24.5,6.0,20.0,567.285,1.26,7.708,4.418,<= 0.5
-34.10772222,20.11077778,0.9,11574.606,9654.888,8172.18,13671.862,0.084,0.265,0.127,1.187,64.5,7.0,18.0,140.347,-1.892,6.961,5.172,0.5-1.0
-24.31675,29.40536111,0.5,10107.119,8740.032,7838.517,13566.695,0.144,0.585,0.215,1.35,32.3,16.0,29.0,1037.655,1.258,1.343,5.484,<= 0.5
-29.76505556,24.46963889,0.3,10377.485,9147.289,8311.227,11787.196,0.064,0.33,0.096,1.142,48.3,18.0,33.0,1133.433,0.358,1.228,6.003,<= 0.5
-30.82186111,26.62872222,1.3,9538.061,8367.04,7567.986,11364.37,0.087,0.395,0.131,1.192,41.6,5.0,20.0,1488.641,-0.756,22.467,7.967,1.0-2.0
-23.2695,28.21722222,0.3,11638.109,9480.238,8258.446,13846.592,0.087,0.257,0.13,1.194,2.8,7.0,24.0,948.051,1.75,0.999,6.414,<= 0.5
-24.455,28.309,0.5,9914.814,8785.656,7859.585,13617.139,0.158,0.665,0.236,1.391,2.4,4.0,22.0,1304.383,-0.666,4.175,6.656,<= 0.5
-33.77263889,19.54488889,0.4,9135.671,8997.944,7618.832,20891.503,0.389,1.614,0.583,2.313,128.3,7.0,18.0,190.109,-1.315,1.002,4.799,<= 0.5
-29.68116667,29.97363889,4.7,9312.326,8441.554,7413.788,15650.263,0.251,1.047,0.376,1.706,148.6,14.0,24.0,1327.769,3.098,4.67,4.043,> 4.0
-30.88077778,26.14838889,0.8,10697.826,8876.069,7843.824,12455.37,0.076,0.255,0.114,1.165,19.9,8.0,26.0,1477.356,-1.051,1.485,4.842,0.5-1.0
-33.13963889,23.37694444,0.7,12397.446,9991.47,8391.883,13373.119,0.038,0.103,0.058,1.08,6.0,4.0,17.0,766.834,-2.888,1.499,4.012,0.5-1.0
-32.93688889,25.42655556,1.4,10366.569,8800.437,7756.037,12220.148,0.082,0.296,0.124,1.181,14.7,14.0,30.0,706.034,-2.344,9.921,7.173,1.0-2.0
-25.06522222,28.76325,1.2,9333.733,8433.594,7760.776,12455.239,0.142,0.792,0.213,1.342,34.1,15.0,30.0,967.954,0.76,1.34,5.425,1.0-2.0
-30.80938889,22.076,0.2,11516.387,9656.409,8211.151,12353.481,0.035,0.104,0.052,1.072,16.7,3.0,18.0,1157.031,1.936,1.484,4.61,<= 0.5
-33.99986111,22.27680556,0.5,9216.709,8542.968,7341.431,15493.706,0.254,1.041,0.381,1.695,26.7,8.0,20.0,194.024,-2.076,3.576,6.04,<= 0.5
-28.20636111,28.05522222,0.6,9891.464,8890.423,7842.959,13980.124,0.17,0.75,0.255,1.429,4.8,-2.0,18.0,1647.937,2.499,6.45,9.189,0.5-1.0
-29.98886111,30.36230556,2.8,9779.823,8741.573,7605.96,14888.75,0.202,0.784,0.303,1.542,133.6,17.0,26.0,885.318,2.368,12.732,8.575,2.0-3.0
-28.20536111,32.50077778,12.2,8989.511,8305.072,7440.181,13742.914,0.209,1.007,0.313,1.533,60.1,17.0,26.0,9.716,-0.596,1.196,1.373,> 4.0
-33.29763889,19.32822222,0.7,8429.462,7906.429,7139.309,14796.569,0.272,1.385,0.408,1.76,121.8,5.0,16.0,495.07,0.49,0.535,6.728,0.5-1.0
-27.87491667,22.96691667,1.0,9797.247,8471.405,7579.134,12432.337,0.118,0.466,0.177,1.27,42.9,18.0,33.0,1207.552,-2.633,0.385,8.0,0.5-1.0
-30.68252778,30.26147222,1.0,9497.128,8636.841,7649.127,14220.78,0.198,0.862,0.296,1.513,152.5,19.0,26.0,494.104,-2.988,4.675,2.9,0.5-1.0
-34.21230556,19.32577778,0.8,11599.322,9724.418,8342.852,13701.845,0.083,0.278,0.125,1.187,142.9,8.0,17.0,150.721,1.656,16.204,5.667,0.5-1.0
-30.08913889,27.19605556,0.3,10639.497,9208.123,8232.729,12772.738,0.09,0.363,0.135,1.202,69.1,13.0,29.0,1615.033,-1.408,1.03,6.878,<= 0.5
-27.38783333,21.38305556,0.2,20240.9,14746.866,12143.369,19150.969,-0.014,0.017,-0.02,0.988,31.1,19.0,36.0,914.506,-1.755,0.037,10.11,<= 0.5
-33.65980556,26.38186111,0.8,8935.418,8260.833,7524.571,11947.476,0.143,0.835,0.214,1.337,17.9,9.0,21.0,218.865,2.028,7.338,4.805,0.5-1.0
-33.83861111,19.94161111,0.6,10294.223,9050.621,7988.397,15163.442,0.189,0.727,0.284,1.477,75.1,7.0,18.0,149.303,1.379,3.576,5.776,0.5-1.0
-31.25941667,25.38333333,0.6,10234.746,8662.978,7652.336,11995.113,0.079,0.285,0.119,1.174,21.3,8.0,25.0,1450.454,-2.523,3.601,7.985,0.5-1.0
-28.31469444,23.52444444,0.4,9584.043,8214.079,7335.783,12180.761,0.119,0.454,0.179,1.272,38.7,6.0,21.0,1448.399,2.917,0.316,8.395,<= 0.5
-23.63858333,29.02452778,0.6,12318.992,10263.349,9031.574,14774.799,0.09,0.299,0.136,1.207,3.4,6.0,23.0,1090.703,-0.442,1.251,5.89,0.5-1.0
-31.46047222,25.45416667,0.6,10447.799,8731.105,7713.564,12233.533,0.079,0.282,0.119,1.175,20.9,9.0,27.0,1187.185,-0.027,1.393,5.365,0.5-1.0
-27.88527778,28.58002778,1.0,10257.441,9200.069,8119.004,14646.618,0.175,0.781,0.262,1.449,18.2,-1.0,17.0,1687.511,2.252,4.28,6.657,0.5-1.0
-27.58983333,26.69686111,0.3,11271.914,9276.435,7860.55,14316.772,0.119,0.397,0.179,1.286,19.8,8.0,26.0,1310.761,-1.318,1.178,6.296,<= 0.5
-33.13972222,26.30241667,0.6,10518.339,8924.848,7855.109,12624.789,0.091,0.328,0.136,1.201,8.1,7.0,21.0,422.573,-1.596,3.384,7.442,0.5-1.0
-30.72886111,25.94558333,1.0,10110.076,8747.277,7850.924,11617.836,0.069,0.286,0.103,1.149,17.5,9.0,28.0,1285.465,-0.372,1.498,4.54,0.5-1.0
-28.04225,27.93522222,0.6,10091.546,8955.491,7872.911,14462.775,0.174,0.746,0.261,1.46,4.5,-2.0,18.0,1580.749,-0.873,0.825,7.286,0.5-1.0
-34.57583333,19.69677778,3.4,10624.657,9337.346,8240.302,12661.922,0.087,0.349,0.131,1.192,89.7,9.0,17.0,116.848,2.69,3.633,5.381,3.0-4.0
-26.15488889,28.73213889,1.4,9770.963,8629.349,7761.195,11790.576,0.092,0.433,0.138,1.217,36.2,14.0,27.0,1565.766,-0.59,1.093,6.698,1.0-2.0
-28.42058333,20.77888889,0.1,13056.526,9984.889,8488.045,14318.159,0.046,0.109,0.069,1.097,40.4,19.0,36.0,856.66,-1.89,1.351,5.253,<= 0.5
-32.58677778,21.85038889,0.1,11525.798,9938.398,8393.278,11736.585,0.009,0.03,0.014,1.018,8.3,3.0,19.0,639.038,-3.052,0.998,6.022,<= 0.5
-30.96636111,27.03936111,1.1,9936.541,8750.457,7966.018,11905.297,0.089,0.419,0.134,1.2,38.4,5.0,20.0,1461.748,-2.062,4.253,6.584,1.0-2.0
-32.80436111,21.97058333,0.7,9830.523,8981.165,7947.413,15030.123,0.204,0.903,0.306,1.542,9.7,3.0,19.0,542.537,2.767,0.585,6.708,0.5-1.0
-23.63011111,27.91875,1.8,11100.162,9402.131,8305.657,13310.505,0.091,0.332,0.136,1.207,2.9,5.0,24.0,907.033,-0.235,0.977,6.417,1.0-2.0
-32.7325,26.88947222,0.6,9951.901,8788.972,7729.675,13388.712,0.148,0.586,0.222,1.35,15.1,6.0,21.0,658.725,-1.995,4.543,4.723,0.5-1.0
-27.80041667,29.21258333,1.0,10198.895,9150.854,8123.362,14361.338,0.172,0.782,0.258,1.447,5.2,-1.0,16.0,1783.524,0.095,19.608,7.543,0.5-1.0
-32.84138889,24.34586111,0.4,10666.726,8906.133,7778.085,11914.888,0.055,0.183,0.083,1.118,5.5,4.0,19.0,818.723,1.658,3.361,8.208,<= 0.5
-33.95188889,22.40169444,2.3,7483.083,7334.528,6658.318,16032.849,0.36,1.949,0.541,2.144,25.1,8.0,19.0,228.601,3.044,1.427,3.49,2.0-3.0
-27.09011111,28.90036111,3.2,10026.117,8966.242,8042.68,13163.834,0.135,0.645,0.203,1.331,13.9,-1.0,18.0,1519.967,1.451,1.29,6.084,3.0-4.0
-28.25022222,25.08469444,0.3,11828.438,9305.854,8046.167,13643.217,0.071,0.189,0.107,1.154,69.3,13.0,29.0,1303.489,0.767,1.374,5.563,<= 0.5
-23.21177778,30.25769444,0.5,10063.554,8926.005,8008.003,12546.804,0.108,0.497,0.162,1.256,12.8,14.0,28.0,593.111,1.113,4.564,4.485,<= 0.5
-28.38008333,25.56433333,0.2,11926.025,9614.013,8239.409,13840.845,0.073,0.203,0.109,1.16,69.3,13.0,29.0,1288.97,0.311,0.45,7.89,<= 0.5
-26.17494444,28.67677778,0.8,9439.722,8411.945,7537.674,12453.772,0.137,0.669,0.206,1.338,16.0,7.0,23.0,1578.606,2.822,1.041,6.828,0.5-1.0
-22.90433333,30.67644444,1.0,9851.714,8697.7,7828.78,12610.551,0.12,0.545,0.181,1.297,12.9,15.0,29.0,472.61,-1.457,4.388,5.069,0.5-1.0
-30.78297222,25.55591667,0.6,10734.447,9164.507,8127.11,12266.273,0.067,0.252,0.1,1.143,17.0,9.0,28.0,1305.525,-2.721,0.729,7.287,0.5-1.0
-29.32761111,25.37513889,0.2,10822.743,8776.402,7697.168,12919.317,0.088,0.268,0.132,1.196,44.2,15.0,31.0,1318.868,0.498,0.607,7.548,<= 0.5
-27.57830556,23.818,0.7,9667.057,8460.235,7512.437,12149.041,0.114,0.455,0.17,1.258,48.3,16.0,31.0,1495.962,-1.439,1.229,6.276,0.5-1.0
-28.12141667,27.44222222,1.4,10067.517,9093.864,8041.709,14514.658,0.182,0.845,0.273,1.462,3.2,-1.0,19.0,1514.501,-1.453,3.946,7.285,1.0-2.0
-32.60777778,18.93725,0.7,10095.641,8810.904,7738.363,14748.089,0.183,0.722,0.275,1.497,102.7,6.0,17.0,584.948,-3.09,9.636,7.91,0.5-1.0
-23.52708333,30.41422222,0.4,10618.992,9225.708,8245.057,13151.03,0.106,0.436,0.159,1.248,14.7,14.0,28.0,550.444,-0.818,3.769,6.634,<= 0.5
-28.95511111,25.12388889,0.7,11886.683,9643.443,8260.521,14101.992,0.085,0.245,0.128,1.189,70.4,13.0,30.0,1160.937,1.799,0.304,8.215,0.5-1.0
-28.11022222,29.51925,1.5,9870.464,8653.047,7828.687,12217.727,0.107,0.494,0.16,1.247,5.8,1.0,17.0,1888.453,1.083,7.722,5.527,1.0-2.0
-28.64975,27.00891667,1.4,10475.179,9082.362,8139.711,13202.411,0.115,0.484,0.172,1.267,3.0,2.0,22.0,1382.004,-1.526,1.438,5.217,1.0-2.0
-32.50916667,24.53763889,0.3,11456.59,9531.928,8296.338,12623.177,0.048,0.156,0.073,1.103,4.5,5.0,21.0,620.758,1.292,1.371,4.833,<= 0.5
-28.27963889,26.63975,0.3,10524.236,8796.844,7741.54,13757.714,0.134,0.507,0.201,1.321,52.5,6.0,22.0,1374.28,-1.895,1.228,6.196,<= 0.5
-31.89444444,24.97486111,1.4,10366.16,8997.237,7867.357,12359.271,0.088,0.336,0.132,1.196,53.3,10.0,25.0,1436.524,-1.659,1.426,5.341,1.0-2.0
-27.58413889,28.25855556,0.3,10160.502,9032.462,7936.535,13140.082,0.128,0.534,0.193,1.299,16.8,-1.0,17.0,1682.014,2.963,3.788,7.709,<= 0.5
-26.97297222,29.52991667,1.4,11398.602,9735.314,8720.112,13155.014,0.072,0.293,0.108,1.162,46.9,11.0,25.0,1600.146,-0.628,1.212,6.397,1.0-2.0
-32.09102778,21.44113889,0.3,9824.952,8653.511,7895.901,10442.682,0.031,0.163,0.046,1.064,20.4,1.0,14.0,1429.268,-2.982,3.149,12.156,<= 0.5
-34.00777778,19.89269444,2.5,9387.673,8568.408,7585.165,15226.712,0.237,1.021,0.355,1.628,79.7,6.0,17.0,277.336,-2.165,6.582,6.805,2.0-3.0
-24.3775,29.471,1.1,9923.961,8768.582,7990.232,12962.001,0.132,0.654,0.198,1.323,3.8,6.0,23.0,956.352,2.006,1.553,2.831,1.0-2.0
-25.52461111,27.76241667,2.1,9639.421,8581.3,7730.061,13002.731,0.148,0.719,0.222,1.361,127.0,18.0,29.0,1153.003,-1.409,10.914,4.552,2.0-3.0
-26.61697222,29.19966667,2.0,9589.818,8769.11,7947.25,13742.626,0.163,0.798,0.244,1.482,41.0,13.0,27.0,1640.927,1.791,0.568,7.851,1.0-2.0
-31.75911111,25.59511111,0.8,11187.782,9040.812,7832.237,12811.96,0.068,0.2,0.102,1.147,53.3,11.0,28.0,1151.98,0.349,1.061,6.468,0.5-1.0
-32.17027778,25.29805556,1.4,10806.341,9187.938,8048.481,12311.407,0.065,0.233,0.098,1.142,58.5,10.0,25.0,1262.747,-1.064,3.837,7.321,1.0-2.0
-28.73258333,27.24313889,0.2,12518.306,10332.863,8729.365,15233.061,0.097,0.292,0.146,1.224,3.3,2.0,22.0,1440.257,-1.313,0.796,7.252,<= 0.5
-28.07669444,25.44797222,0.8,10235.111,8909.779,8052.183,12418.658,0.096,0.446,0.144,1.222,15.6,8.0,26.0,1251.23,-1.71,1.065,6.542,0.5-1.0
-27.16241667,30.67891667,4.1,9673.157,8733.601,7717.036,13553.18,0.166,0.748,0.249,1.427,83.2,14.0,27.0,1377.292,1.944,4.451,5.912,> 4.0
-33.38325,26.05994444,1.0,9359.79,8221.183,7322.912,12851.954,0.158,0.67,0.237,1.378,9.2,8.0,21.0,270.176,-1.035,6.625,6.635,0.5-1.0
-33.64952778,19.33394444,1.5,9711.064,9130.96,8012.099,16978.983,0.273,1.21,0.409,1.776,162.1,7.0,17.0,202.895,-0.946,0.238,6.724,1.0-2.0
-24.05497222,28.842,0.6,9977.087,8730.158,7935.313,12540.466,0.114,0.527,0.171,1.264,2.7,6.0,23.0,1019.599,-1.682,3.765,7.258,0.5-1.0
-23.45494444,28.12819444,1.8,10525.171,9166.094,8277.916,12770.713,0.098,0.422,0.146,1.224,2.8,6.0,25.0,866.378,0.826,1.154,5.949,1.0-2.0
-26.51616667,28.67319444,0.5,9748.909,8792.044,7838.211,13745.078,0.173,0.836,0.26,1.437,48.8,11.0,25.0,1608.739,-0.011,1.314,6.045,<= 0.5
-29.68475,24.75133333,0.6,12731.938,9552.711,7956.663,14831.869,0.076,0.169,0.114,1.166,49.7,17.0,33.0,1225.909,-0.17,1.071,6.507,0.5-1.0
-28.39283333,28.02233333,0.8,10800.86,9436.548,8203.066,14949.479,0.161,0.661,0.241,1.425,4.1,-2.0,17.0,1731.069,-1.646,3.898,7.516,0.5-1.0
-28.38938889,28.28044444,0.3,9700.049,8536.735,7610.69,12183.182,0.111,0.469,0.167,1.258,5.1,-2.0,17.0,1865.203,-1.681,6.463,9.236,<= 0.5
